lat,lon,name,category,address
13.0117455,80.2181265,SPIC,Other Office,", Chennai"
13.0229249,80.2071279,ESPEE IT Park,IT Office,"Jawaharlal Nehru Road, Chennai"
13.0064187,80.2021367,Hindustan Institute of Engineering Technology,IT Office,", Chennai"
13.014482,80.2054413,Central Institute Of Plastics Engineering & Technology,IT Office,", Chennai"
13.0127435,80.2427845,Periyar Science and Technology Centre,IT Office,", Chennai"
12.939462,80.2347698,ASV Suntech Park,IT Office,", Chennai"
12.984388,80.2515083,National Institute of Fashion Technology - NIFT Chennai,IT Office,", Chennai"
13.0732049,80.1916018,Chitra Manikanda IT Park,IT Office,", Chennai"
12.9599161,80.2132575,Robert V Chandran Tower,Other Office,"Velechery Main Road, Ram Nagar South, Madipakkam"
12.945219,80.1218641,Cognizant Technology Solutions Pvt. Ltd.,IT Office,", Chennai"
12.9908454,80.2427657,IITM Research Park,IT Office,", Chennai"
12.9908079,80.242364,IITM Research Park,IT Office,"IITM Research Park, Kanagam Road, Taramani, Chennai - 600 113."
12.9607137,80.2142028,Unnamed Office,Other Office,"Velechery Main Road, Ram Nagar South, Madipakkam"
12.8206428,80.218763,AtoS Syntel,Other Office,", Chennai"
12.9839061,80.2461198,"Zenith Building, Internation Tech Park Phase",IT Office,"Taramani, Chennai"
12.9630516,80.245019,CTS (Varalakshmi Tech Park),IT Office,", Chennai"
12.9695897,80.243842,Unnamed Office,Other Office,", Chennai"
12.9719871,80.2433014,Ford Technology Services,IT Office,", Chennai"
12.9733935,80.2436,Tiger Analytics,Other Office,"RMZ Millenia Business Park 2, Campus 5, 2nd Floor, Kandanchavadi, MGR Road, Perungudi., Chennai"
12.9695773,80.2441246,SP Infocity,IT Office,", Chennai"
12.9853689,80.2510766,Software Technology Parks of India - STPI,IT Office,", Chennai"
12.9847323,80.2459046,BA Continuum India Private Limited,IT Office,", Chennai"
12.9856146,80.2460166,ObjectFrontier,Other Office,", Chennai"
13.0109286,80.2365863,Unnamed Office,Other Office,", Chennai"
13.0091925,80.2370184,Department of Biotechnology,IT Office,", Chennai"
13.0091141,80.2372564,Biotechnology Teaching Complex,IT Office,", Chennai"
13.0089524,80.2384503,Department of Biotechnology,IT Office,", Chennai"
12.9853669,80.2513022,Software Technology Park of India,IT Office,", Chennai"
13.0133477,80.235333,Printing Technology,IT Office,", Chennai"
13.0081052,80.2383995,Alagappa College of Technology,IT Office,", Chennai"
13.0129369,80.2360404,Deparment of Infromation Technology,IT Office,", Chennai"
13.0457556,80.2605511,Acropolis,Other Office,"Doctor Radhakrishnan Salai, Chennai"
13.0210746,80.1737059,Block 10,Other Office,"Mount Poonamallee Highway, Chennai"
13.0672009,80.2815529,"Institute of Engineers,Chennai Chapter",IT Office,"Swami Sivananda Salai, chepauk"
13.0429302,80.2738443,International Research Institute for Manufacturing,IT Office,"Radhakrishnan Salai 9th Street, Chennai"
13.064481,80.2670154,Prince Kushal Towers,Other Office,", Chennai"
13.0104457,80.2244421,Indiqube,Other Office,", Chennai"
13.0665527,80.2485229,Unnamed Office,Other Office,", Chennai"
13.0562948,80.2486082,Unnamed Office,Other Office,", Chennai"
12.989374,80.2275941,Department of Biotechnology,IT Office,"Playfield Avenue, Chennai"
13.0878474,80.2832422,Bharat Sanchar Nigam Limited,IT Office,", Chennai"
12.9825644,80.2312125,"Tata Consultance Service, TCS",Other Office,"Taramani Road, Velachery"
13.0718632,80.2224393,"Mahindra Showroom, MPL Automobiles",Other Office,"Nelson Manickam Road, Chennai"
13.0662113,80.2079193,Shopping Complex,Other Office,", Chennai"
13.0580412,80.2620911,Desabandhu Plaza,Other Office,"Whites Road, Chennai"
12.8354698,80.2304157,Bloom & Gold Supermarket,Other Office,", Egattur, Chennai"
12.9229088,80.1346161,Sri Abirami Mahal,Other Office,"Velachery - Tambaram Main Road, Chennai"
12.9233756,80.127689,Meenakshi Marriage Hall,Other Office,", Chennai"
12.9730448,80.1918475,Gems Mart,Other Office,", Chennai"
13.0455765,80.2555593,Muchachi Mansion,Other Office,"Kasturi Estate 3rd Street, Chennai"
12.9296077,80.2337156,Siri Towers,Other Office,"Fourrts Avenue, Thuraipakkam, Chennai"
12.9576561,80.1719983,KYTE PreSchool,Other Office,"12th Cross Street, chennai"
13.0214902,80.22046,Metro Water Area office,Other Office,", Chennai"
13.0243235,80.2229053,Unnamed Office,Other Office,", Chennai"
13.0211908,80.2253604,Thangappa Tower,Other Office,"Anna Salai (Mount Road), Chennai"
13.048497,80.2395199,Sri Padmavathi Venkateswara Hall,Other Office,"Sarangapani Street, Thiyagaraya Nagar"
13.0210558,80.2210161,Unnamed Office,Other Office,"Bhujangarao Street, Chennai"
13.0219018,80.2238246,Unnamed Office,Other Office,", Chennai"
13.0220668,80.2237574,Unnamed Office,Other Office,", Chennai"
13.0220112,80.2241446,Unnamed Office,Other Office,", Chennai"
13.0221375,80.2240891,Unnamed Office,Other Office,", Chennai"
13.0218183,80.2236295,Unnamed Office,Other Office,", Chennai"
13.037992,80.2207609,Jay Bajaj,Other Office,", Chennai"
13.0192008,80.2236779,Ivory Towers,Other Office,", Chennai"
13.0191559,80.2240479,Bali Towers,Other Office,"Abdul Razzak Street, Chennai"
13.0183962,80.2241771,Unnamed Office,Other Office,", Chennai"
13.0185326,80.224147,Unnamed Office,Other Office,", Chennai"
13.0182412,80.2242033,Unnamed Office,Other Office,", Chennai"
13.0186882,80.2241268,Unnamed Office,Other Office,", Chennai"
13.0683969,80.2265253,Chennai Visualite Film Institute,IT Office,", Chennai"
13.0689412,80.2259018,Unnamed Office,Other Office,", Chennai"
13.0774493,80.2402102,EGA Trade Centre,Other Office,", Chennai"
13.0851426,80.2125752,Unnamed Office,Other Office,", Chennai"
13.0860993,80.2031118,EC Group Datasoft Pvt. Ltd.,Other Office,"12th Main Road, Chennai"
13.04697,80.1493414,Unnamed Office,Other Office,", Chennai"
13.0840121,80.2176555,G.R.D. Towers,Other Office,"Anna Nagar 3rd Avenue, Chennai"
13.0601004,80.1958257,Unnamed Office,Other Office,", Chennai"
13.0952958,80.1689232,Unnamed Office,Other Office,", Chennai"
13.1007599,80.1634819,Tech Mahindra Ltd,IT Office,"Ambattur Industrial Estate, Chennai"
13.0952657,80.1693751,Unnamed Office,Other Office,", Chennai"
13.0862345,80.2569675,Saravana stores,Other Office,", Chennai"
13.0675696,80.24682,Prince Towers,Other Office,", Chennai"
13.0579806,80.2488357,Unnamed Office,Other Office,"Uttamar Gandhi Salai, Chennai"
13.0856165,80.1700484,Fashion Look,Other Office,", Chennai"
13.0847176,80.2773588,Akash Vilas Guest house,Other Office,"Thanja Murugappa Street, Chennai"
13.0865001,80.1746595,KOKA TECHNOLOGY,IT Office,"Vellalar st, Chennai"
13.0633287,80.2597061,Unnamed Office,Other Office,"Ethiraj Salai, Chennai"
13.0636592,80.2598201,Unnamed Office,Other Office,"Ethiraj Salai, Chennai"
13.0245761,80.2726793,Unilever India,Other Office,", Chennai"
13.081289,80.2552256,Prakash Kochar & Co,Other Office,"Dr Alagappa Road, Chennai"
13.0812815,80.255396,Unnamed Office,Other Office,"Dr Alagappa Road, Chennai"
13.0256813,80.271765,Rajalakshmi Matriculation School,Other Office,", Chennai"
13.0659497,80.2525152,Buhari Tower,Other Office,"Moore Road, Chennai"
13.065454,80.2431969,Gee Gee Emerald Towers,Other Office,", Chennai"
13.0653202,80.2427184,Unnamed Office,Other Office,", Chennai"
13.0224997,80.206856,Ramaniyam The Lords Tower,Other Office,"Inner Ring Road, Ekkattuthangal, Chennai"
13.0558013,80.2641312,Unnamed Office,Other Office,", Chennai"
13.0110147,80.2185916,TNPL,Other Office,", Chennai"
13.0389213,80.2312063,G.R. THANGA MALIGAI FIRM,Other Office,"Usman Road, Chennai"
13.0748073,80.2316229,TCR Niveras Plaza,Other Office,"EVR Periyar Salai (Poonamallee High Road), சென்னை - Chennai"
13.0581852,80.2376439,Henrich Fuel Tech,IT Office,"Pushpa Nagar Main Road, Chennai"
12.9709598,80.2229484,Unnamed Office,Other Office,"VGP Selva Nagar 2nd Main Road, Chennai"
13.0233998,80.1785336,CRR center,Other Office,", Chennai"
13.0183061,80.1878123,Jayanth Tech Park,IT Office,", Chennai"
12.9829769,80.2517297,Nesh Technologies,IT Office,"Dr.VSI Estate, SH 49A, Thiruvanmiyur, chennai"
12.9720682,80.1910972,Unnamed Office,Other Office,", Chennai"
12.9870345,80.222708,Rednote,Other Office,"Throupathy Amman Koil 1st Street, Velachery, Chennai"
13.0453261,80.2309383,Maatu Morattu,Other Office,"Ramachandran Street, Chennai"
13.051839,80.2342458,Swastiks Digital Technologies Private Limited,IT Office,"North Usman Road, T.Nagar,, Chennai"
12.9599215,80.2434546,Geeyem Complex,Other Office,", Chennai"
13.0714477,80.2232529,Unnamed Office,Other Office,", Chennai"
12.9779934,80.2251006,Elephant Square,Other Office,", Chennai"
12.9525679,80.1841383,Srinishta,Other Office,"Ambalnagar Main road, Chennai"
13.0468955,80.2260094,State Bank of India,Other Office,"Rangarajapuram Main Road, Chennai"
13.0523549,80.2285014,Unnamed Office,Other Office,"Station View Road, Chennai"
13.0531356,80.2255306,Zuan Technologies Private Limited,IT Office,"UI Colony 1st Cross St, chennai"
12.9470415,80.2318695,Survey Sparrow Private Limited,IT Office,"Rajiv Gandhi Salai, Chennai"
12.9709055,80.1905109,Darshan Complex,Other Office,", Chennai"
13.0123977,80.2219348,Ashok Leyland Tower,Other Office,", Chennai"
12.9282935,80.1618826,Samuel Stores,Other Office,", Chennai"
13.0653729,80.2197222,Drona Systems,Other Office,", Chennai"
12.979838,80.2200668,Alsec,Other Office,", Chennai"
13.0393393,80.2608218,Unnamed Office,Other Office,", Chennai"
13.0584746,80.2536733,Prestige Palladium Bayan,Other Office,", Chennai"
13.0314645,80.2059634,Unnamed Office,Other Office,", Chennai"
13.0250329,80.2272938,தீக்கதிர்,Other Office,"suyavar veedhi, ,East Jones Road,Periyapet,, Saidapet, Chennai"
12.9936362,80.2529512,Unnamed Office,Other Office,"Indira Nagar 3rd Avenue, Chennai"
12.9096628,80.2268988,PayPal,Other Office,"Rajiv Gandhi Salai, Chennai"
13.0213781,80.206614,Valson Tower,Other Office,", Ekkattuthangal, Chennai"
12.9041905,80.2167926,Unnamed Office,Other Office,", Chennai"
12.903984,80.2178468,Unnamed Office,Other Office,", Chennai"
12.9031108,80.2168235,Unnamed Office,Other Office,", Chennai"
13.0211392,80.2241574,Unnamed Office,Other Office,"Jeenis Road, Saidapet"
12.9474776,80.209077,Jasmin infotch Pvt Ltd,Other Office,"Velachery Main Road, Chennnai"
12.9064135,80.2288838,"Croma, Sholinganallur",Other Office,", Chennai"
13.0777213,80.2382937,Dowlath Towers,Other Office,", Chennai"
13.0715931,80.2211647,Inkmonk,Other Office,"Nelson Manickam Road, Chennai"
12.9721611,80.1401262,Hotel Arunachala,Other Office,", Chennai"
13.0762176,80.2379634,Golden Enclave,Other Office,", Chennai"
12.9648652,80.2465976,jnana inventive private limited,IT Office,"new mgr salai,perugudi, CHENNAI"
12.9246286,80.1087409,Raysoft Infotech Private Limited,IT Office,"1st STreet, Kalyan Nagar, Mudichur Road, Chennai"
12.9962301,80.2460463,Research Institute for Newspaper Development,IT Office,"2nd Main Road, Taramani, Chennai"
12.956669,80.1428935,Pantloons,Other Office,"Grand Southern Trunk Road, Chennai"
12.9581837,80.1422524,Unnamed Office,Other Office,", Chennai"
12.9744656,80.2200082,Doctor's Plaza,Other Office,", Chennai"
13.0857851,80.1982804,Tamil Nadu Slum Clearance Board Office Complex,Other Office,"Jawaharlal Nehru Road (100 Feet Road), Thirumangalam, Chennai"
13.0924034,80.1625772,Kosmo One IT Park,IT Office,", Chennai"
13.0943316,80.1686245,Ambit IT Park,IT Office,", Chennai"
13.0564912,80.2170242,Buy Chennai Crackers Online Shopping/ Crackers Store,Other Office,"4th street, Andavar Nagar, Chennai"
13.0571901,80.2588719,Unnamed Office,Other Office,", Chennai"
13.0482797,80.2508304,BEFI,Other Office,", Chennai"
12.9772161,80.260476,WizDemy Software Private Limited,IT Office,", Chennai"
12.9759136,80.220531,Megamart,Other Office,", Chennai"
12.9767263,80.222245,Royal Shoppee,Other Office,", Chennai"
12.9652549,80.2064008,Apollo Medicals,Other Office,", Chennai"
12.9649179,80.2078838,Dhanalakshmi Tower,Other Office,"Sadasiva Nagar Ram Nagar South BazzarRoad, Madipakkam, Chennai"
13.031225,80.1679173,WABCO Parking,IT Park/Business Park,"Mount Poonamallee Highway, chennai"
12.9720396,80.1413152,Zion Complex,Other Office,", Chennai"
12.9721497,80.1393072,Unnamed Office,Other Office,"Jawaharlal Nehru Rd, Krishna Nagar, Bhavani Nagar, Pammal, Chennai"
12.9856699,80.1883182,Unnamed Office,Other Office,", Chennai"
13.1036127,80.2616326,Unnamed Office,Other Office,", Chennai"
12.9688766,80.1507302,Unnamed Office,Other Office,", Chennai"
12.9692136,80.1507942,Unnamed Office,Other Office,", Chennai"
12.9690454,80.1504303,Unnamed Office,Other Office,", Chennai"
13.1182695,80.2585572,Unnamed Office,Other Office,", Chennai"
13.0596804,80.260767,Unnamed Office,Other Office,", Chennai"
13.0600242,80.2615185,Unnamed Office,Other Office,", Chennai"
13.0554324,80.2581549,Unnamed Office,Other Office,", Chennai"
13.0330489,80.2443466,Unnamed Office,Other Office,", Chennai"
12.9749788,80.2203038,Unnamed Office,Other Office,", Chennai"
12.9751307,80.2203833,Unnamed Office,Other Office,", Chennai"
13.0005008,80.270766,Unnamed Office,Other Office,", Chennai"
13.1309005,80.1590657,Unnamed Office,Other Office,", Chennai"
13.0441251,80.2327154,GRT JEWELLERS (INDIA) PRIVATE LIMITED,IT Office,"Coats Road, Chennai"
12.9134678,80.2187913,Cognizant Technology Solutions,IT Office,"Elcot SEZ, Chennai City Corporation Limits"
12.9435619,80.1194708,HTC Global Servicces,Other Office,", Chennai"
13.0737393,80.2009251,Maruthi Suzuki Showroom,Other Office,", Chennai"
13.0745248,80.2007779,Unnamed Office,Other Office,", Chennai"
13.0761354,80.2026806,Unnamed Office,Other Office,", Chennai"
12.9096475,80.2269491,Futura IT Park,IT Office,"Rajiv Gandhi Salai, Chennai"
13.0812106,80.1648342,Raaj Towers,Other Office,"Mogappair West Main Road, Ambattur Industrial Estate, Chennai"
12.8300793,80.223461,Aspire Systems,Other Office,", Chennai"
12.9136937,80.2196176,SDB 1,Other Office,", Chennai"
12.9127681,80.2194593,SDB 2,Other Office,", Chennai"
12.9133641,80.2187114,SDB 3,Other Office,", Chennai"
12.9590887,80.2478712,Carizen Software (P) Ltd.,IT Office,"4th Main road, Burma Colony, Perungudi, Chennai"
13.0777249,80.238724,Unnamed Office,Other Office,", Chennai"
12.8376595,80.2202291,Unnamed Office,Other Office,", Chennai"
12.8373351,80.2218316,Unnamed Office,Other Office,", Chennai"
13.0159018,80.2011916,Bristol IT Park,IT Office,", Chennai"
12.9088639,80.2243975,SDB 5,Other Office,", Chennai"
12.9856077,80.2607391,amara barathi hall,Other Office,", Chennai"
12.9856882,80.260824,sri mahalakshmi mahal,Other Office,", Chennai"
12.9857732,80.2608797,Indian Bank,Other Office,", Chennai"
12.9860823,80.2609083,Unnamed Office,Other Office,", Chennai"
12.9845367,80.2616504,friends snacks,Other Office,", Chennai"
12.9850274,80.261356,Unnamed Office,Other Office,", Chennai"
12.9845332,80.2618034,Unnamed Office,Other Office,", Chennai"
12.820182,80.2173601,Indus Teqsite (Data Patterns),IT Office,", Chennai"
12.8191453,80.2172992,Kumaran Systems,Other Office,", Chennai"
12.818994,80.2155882,Sensiple Software Solutions,IT Office,", Chennai"
12.9092759,80.2237262,SDB4,Other Office,", Chennai"
13.0598354,80.2304242,Eves Garden Girls Hostel,Other Office,"Choolaimedu High Road, CHENNAI"
12.9687627,80.2480319,Prince Info City I,IT Office,"Old Mahabalipuram Road, Kandanchavadi, Chennai"
13.1209052,80.1602194,Unnamed Office,Other Office,", Chennai"
13.0840457,80.1607116,Decathlon Mogappair,Other Office,", Chennai"
13.024708,80.2274058,Ohm Shakthi Gas Services,Other Office,", Chennai"
12.9586616,80.1435603,Max Fashions,Other Office,", Chennai"
12.9665996,80.2360934,Unnamed Office,Other Office,", Chennai"
12.925701,80.1014287,Unnamed Office,Other Office,", Chennai"
13.1095483,80.2448526,Unnamed Office,Other Office,", Chennai"
13.1111667,80.2493053,Unnamed Office,Other Office,", Chennai"
13.1118996,80.2436922,Unnamed Office,Other Office,", Chennai"
12.9766962,80.183334,Jagadamba Complex,Other Office,", Chennai"
12.8391612,80.1317563,Unnamed Office,Other Office,", Chennai"
12.9586398,80.1868497,Unnamed Office,Other Office,", Chennai"
12.9715895,80.219708,AVS Crown Plaza,Other Office,", Chennai"
12.9754069,80.2074299,Unnamed Office,Other Office,", Chennai"
12.9736048,80.2206435,Unnamed Office,Other Office,", Chennai"
13.0053016,80.2518332,Futureworld Adyar,Other Office,", Chennai"
13.084369,80.2176414,Unnamed Office,Other Office,", Chennai"
13.013283,80.2204311,"J&F India Private Limited, Radiance Towers",IT Office,"33 Feet Road, Anna Salai, Guindy, Chennai"
13.1195296,80.1396362,Unnamed Office,Other Office,", Chennai"
13.1191453,80.139452,Unnamed Office,Other Office,", Chennai"
13.1191845,80.1393322,Unnamed Office,Other Office,", Chennai"
13.0336813,80.2552827,Unnamed Office,Other Office,", Chennai"
13.028683,80.2313564,Unnamed Office,Other Office,", Chennai"
12.8782421,80.2146963,Microchip Technology India,IT Office,", Chennai"
12.9926977,80.2280649,Rocket & Missile Lab,Other Office,", Chennai"
13.0904712,80.2857734,Oriental Insurance Company Building,Other Office,", Chennai"
13.0890008,80.2887555,State Bank of Mysore Building,Other Office,", Chennai"
13.0891023,80.2891885,Bombay Mutual Insurance Building,Other Office,", Chennai"
13.089069,80.289687,TNSC Building,Other Office,", Chennai"
13.0893712,80.290286,Dare House,Other Office,", Chennai"
13.0550345,80.2541769,OZONE MICROSYSTEMS,Other Office,"Aziz Muluk 4th Street, CHENNAI"
13.0648532,80.265639,Unnamed Office,Other Office,", Chennai"
13.0317871,80.2432866,Chennai Metro Rail Headquarters,Other Office,", Chennai"
13.0981333,80.2920338,Harbour Telephone Exchange,Other Office,", Chennai"
13.0515587,80.2655215,Color Systems,Other Office,"Iyyam Perumal Street, Chennai"
13.0579172,80.2782717,SBI,Other Office,", Chennai"
13.0286854,80.2535237,Unnamed Office,Other Office,", Chennai"
12.964002,80.256743,Unnamed Office,Other Office,", Chennai"
13.0120029,80.2228121,Prestige Cosmopolitan,IT Office,", Chennai"
13.0620058,80.2640235,B. R. Complex,Other Office,", Chennai"
13.0606477,80.2564558,Unnamed Office,Other Office,", Chennai"
13.0605823,80.2570088,Workez Hansa,Other Office,", Chennai"
