lat,lon,name,type,address
12.9924564,80.2169839,W,clothes,", Chennai"
12.9923989,80.2169431,Soch,clothes,", Chennai"
12.99224,80.2168444,Global Desi,clothes,", Chennai"
12.992027,80.2167298,Mustard,clothes,", Chennai"
12.9918263,80.2165315,Ethnicity,clothes,", Chennai"
12.9916415,80.2166748,Valentine,clothes,", Chennai"
12.9915849,80.2166912,Enamor,clothes,", Chennai"
12.9909313,80.2169798,Kalanikethan,clothes,", Chennai"
12.9909805,80.217062,De Moza,clothes,", Chennai"
12.9910151,80.2171727,Fabindia,clothes,", Chennai"
12.9913009,80.2170266,Jealous 21,clothes,", Chennai"
12.9921322,80.2170612,Biba,clothes,", Chennai"
13.1022296,80.2766575,Te Paanj Garments,clothes,", Chennai"
13.1023292,80.2776734,Sri Maruthi Store,convenience,", Chennai"
13.0223338,80.2311815,Pandian Stores,convenience,", Chennai"
13.1017073,80.2917686,Suit Factory India,clothes,", Chennai"
13.0998623,80.2874679,Super Stores,convenience,", Chennai"
13.0966309,80.2895143,Amar Jyothi Fabrics,clothes,", Chennai"
13.0966784,80.2895209,New Asia Trading,clothes,", Chennai"
13.0967663,80.2895344,Ram Dev Textiles,clothes,", Chennai"
13.0966737,80.287964,New Corner Store,convenience,", Chennai"
13.0387052,80.2397744,TRENDS,clothes,", Chennai"
13.0401705,80.2404641,Jockey,clothes,", Chennai"
13.0395612,80.2403334,Planet Fashion,clothes,", Chennai"
13.0981862,80.2911375,Adam Store,convenience,", Chennai"
12.9598605,80.2420892,Mahalakshmi Stores,convenience,", Chennai"
12.9598678,80.2421542,Krishna Fancy Store,fashion_accessories,", Chennai"
12.9496231,80.2404938,Westside,clothes,", Chennai"
13.0986325,80.2799995,Roja Sarees,clothes,", Chennai"
13.0986362,80.2799633,Mahaveer Provision Stores,convenience,", Chennai"
13.0986982,80.2800365,Kairasi Mens Boutique,clothes,", Chennai"
13.0927381,80.2849172,Hindustan Paper and Stationery Stores,stationery,", Chennai"
13.088739,80.2839128,Golden Stationery Stores,stationery,", Chennai"
13.0886213,80.2846035,Zarine Garments,clothes,", Chennai"
13.0897857,80.284573,Sareef Footwear,shoes,", Chennai"
13.0862972,80.2802475,Kalanjiam Hardware Stores,hardware,", Chennai"
13.0877208,80.2810956,Jockey,clothes,", Chennai"
13.0871201,80.2809765,Shewarams,clothes,", Chennai"
13.0885474,80.2813251,Vijay Fashions,clothes,", Chennai"
13.0882926,80.2812952,Joonus Sait & Sons,clothes,", Chennai"
13.088597,80.2823367,A.V.M. Stores,stationery,", Chennai"
13.0886216,80.2821946,Barakath Traders,clothes,", Chennai"
13.0886419,80.2820743,M.S. Rahim Stores,bag,", Chennai"
13.088812,80.2820745,Sree Krishna,clothes,", Chennai"
13.0888405,80.2820799,Shanmuga Fancy,clothes,", Chennai"
13.0888716,80.2820859,Chudidar Park,clothes,", Chennai"
13.0889369,80.2821019,Jai Tex Fashions,fabric,", Chennai"
13.0889916,80.2821168,Fashion World,fabric,", Chennai"
13.0890797,80.2821296,The Rajputana Trading Company,clothes,", Chennai"
13.08911,80.2821354,Man Mandir,clothes,", Chennai"
13.0891398,80.2821406,Vansh,clothes,", Chennai"
13.0891688,80.282147,New Shankarr Store,clothes,", Chennai"
13.0892391,80.2821617,Adarsh Prints Mills Depot,clothes,", Chennai"
13.089343,80.2821912,Shri Mandhir,clothes,", Chennai"
13.0896259,80.2822415,Bhagwan Collection,clothes,", Chennai"
13.0896437,80.2822439,Sree Vanitha Fashion,clothes,", Chennai"
13.0896606,80.2822463,Mahalakshmi Garments,clothes,", Chennai"
13.0896791,80.2822491,Vymal Syndicate,clothes,", Chennai"
13.0897325,80.2822581,Jain Jari Store,fabric,", Chennai"
13.0898827,80.2822885,Urban Apparels,clothes,", Chennai"
13.0899437,80.2822947,Rakhee Trading,clothes,", Chennai"
13.089966,80.2822984,Kamav,clothes,", Chennai"
13.0899391,80.2823265,T.P.K. Syndicate,clothes,", Chennai"
13.0899349,80.2823532,Sri Gangath Clothing,clothes,", Chennai"
13.0899571,80.2823587,Sneha Matching,clothes,", Chennai"
13.0900554,80.2823102,Mukund Fashion,clothes,", Chennai"
13.0901129,80.2823161,Jasoda & Jasoda,clothes,", Chennai"
13.090125,80.282373,S. Murugesa Mudaliar & Sons,clothes,", Chennai"
13.0901557,80.2823214,Shree Sundha Garments,clothes,", Chennai"
13.0901772,80.2823259,Franco Exports,clothes,", Chennai"
13.0901991,80.2823293,Arbuda Fab,clothes,", Chennai"
13.0902504,80.2823371,New Saraswathi Stores,clothes,", Chennai"
13.0903633,80.2823565,Gayathri Agencies,clothes,", Chennai"
13.09045,80.2823752,Sri Bhavani's Hosiery Paradise,clothes,", Chennai"
13.0904405,80.2824485,Shankar Garments,clothes,", Chennai"
13.0905734,80.282396,Karishma,clothes,", Chennai"
13.0906556,80.2824075,Mahalaxmi Sarees,clothes,", Chennai"
13.090702,80.282414,A. Kolanda Mudaliar,clothes,", Chennai"
13.0908004,80.2824266,Arbuda Traders,clothes,", Chennai"
13.0908219,80.2824291,K. Chellapilla Chetty & Co.,clothes,", Chennai"
13.0910002,80.2824501,Kamal Traders,clothes,", Chennai"
13.091022,80.2824519,Tanot Uniforms,clothes,", Chennai"
13.0911124,80.282464,Gandhi Hosiery,clothes,", Chennai"
13.0912587,80.2824742,Harsitha Fashion,clothes,", Chennai"
13.0913138,80.2824797,V. J. Traders Raymond,clothes,", Chennai"
13.0915804,80.2825063,Manisha Fashions,clothes,", Chennai"
13.0919344,80.2825704,P.V.M. Tailors,tailor,", Chennai"
13.0885381,80.2825817,Syed Noori Stores,bag,", Chennai"
13.0885104,80.282743,Vijaya Store,books,", Chennai"
13.0909627,80.2761757,Garment Dry Cleaners,dry_cleaning,", Chennai"
13.0911858,80.2753603,Heera Auto Shop,motorcycle_repair,", Chennai"
13.0409273,80.2375559,U.S. Polo Assn.,clothes,", Chennai"
13.0409093,80.2376926,Van Heusen,clothes,", Chennai"
13.0835677,80.2784045,Kumaran Stores,convenience,", Chennai"
13.1042747,80.2851001,Pooniamman Textiles,clothes,", Chennai"
13.1039999,80.2850295,Shree Lakshmi Gift Shop,gift,", Chennai"
13.0928783,80.2795617,Fashone The Men's Couture,clothes,", Chennai"
13.0929437,80.2795358,Kalp Taru Jain Shoppee,religion,", Chennai"
13.0930281,80.279548,Raj Sarees,clothes,", Chennai"
13.0930651,80.2795536,Posh Boutique,clothes,", Chennai"
13.0930972,80.2795582,Eve's,clothes,", Chennai"
13.0931656,80.2795687,Morni Couture,clothes,", Chennai"
13.0928224,80.2795518,Page 3,clothes,", Chennai"
13.0928063,80.2796679,After,clothes,", Chennai"
13.0927843,80.2797622,Raj Guru Designer,clothes,", Chennai"
13.0927892,80.2797364,Fuel,clothes,", Chennai"
13.0933937,80.2793582,parinay,clothes,", Chennai"
13.0937057,80.279437,Prince Tailor Boutique,tailor,", Chennai"
13.0942062,80.2795407,Panghat Saris,clothes,", Chennai"
13.0941128,80.279528,Stories by Rahul & Kunal,clothes,", Chennai"
13.0943072,80.2795622,Fashion Ki Duniya,clothes,", Chennai"
13.0943404,80.2795692,Pratham Men's Wear,clothes,", Chennai"
13.0928532,80.2791408,Pankhudi Sarees,clothes,", Chennai"
13.0928642,80.2790727,Sagun Fashion's Family Shop,clothes,", Chennai"
13.0927015,80.2795178,Agarwal Fashion Mobile Accessories,mobile_phone,", Chennai"
13.0926991,80.2795411,Agarwal Mens Wear,clothes,", Chennai"
13.0926709,80.2797347,Royal,clothes,", Chennai"
13.0926676,80.2797665,Risabh Creations,clothes,", Chennai"
13.0926674,80.2794842,Manpasand,clothes,", Chennai"
13.0922862,80.2794347,M.P. Enterprises,clothes,", Chennai"
13.0915456,80.2793216,Riju Saree Centre,clothes,", Chennai"
13.0914985,80.2793087,Parwathi Creations,clothes,", Chennai"
13.0914098,80.2792852,Ruchi Fancy,clothes,", Chennai"
13.0912517,80.2792717,Rajasthani Boutique,clothes,", Chennai"
13.0911192,80.2792556,Roopmandir,clothes,", Chennai"
13.0911744,80.2792632,Shrree Jee Style,clothes,", Chennai"
13.0910407,80.2792376,Ambica Sarees,clothes,", Chennai"
13.0909994,80.2792314,Rohini Fashion Jewellers,jewelry,", Chennai"
13.0909191,80.2792142,Punjab Polyesters,clothes,", Chennai"
13.0909126,80.2792129,Bachelor Mens Wear,clothes,", Chennai"
13.0907738,80.2791862,Kolors Kreations,clothes,", Chennai"
13.090693,80.2792752,Rajasthani Bridal Studio,clothes,", Chennai"
13.0907223,80.27918,Anushri Fancy,clothes,", Chennai"
13.0906163,80.2791512,Poshaak Exclusive Ladies Wear,clothes,", Chennai"
13.090647,80.2791593,Raj Laxmi Fancy,clothes,", Chennai"
13.0904958,80.2791232,Royal Designer Collection,clothes,", Chennai"
13.0905517,80.2791353,Arihanth General Stores,general,", Chennai"
13.0945159,80.2803283,Sri Manoranjan Sarees,clothes,", Chennai"
13.0946373,80.2803537,Paradise Mens Wear,clothes,", Chennai"
13.0947025,80.2803647,Krishna Fancy Store,houseware,", Chennai"
13.0950929,80.280087,Jodha Inner Wear & Readymades and Ladies Tailoring,tailor,", Chennai"
13.095096,80.2800646,Moon Light Fancy,tailor,", Chennai"
13.0951046,80.2800014,Vairavel Stores,convenience,", Chennai"
13.0951008,80.2800304,Aradhana Ladies Tailor,tailor,", Chennai"
13.0950464,80.2798527,Kountdown,clothes,", Chennai"
13.0949776,80.2798394,Nimani Creations,clothes,", Chennai"
13.0950028,80.2805246,Balaji Great Style Tailor,tailor,", Chennai"
13.0949535,80.2805141,Raman Chetty Mud Pots Shop,pottery,", Chennai"
13.0946218,80.2804608,Sri Rajeshwari Departmental Stores,convenience,", Chennai"
13.0943739,80.2842613,NFR Store,convenience,", Chennai"
13.0982105,80.2800994,Kiran Kids and Ladies Wear,clothes,", Chennai"
13.0978978,80.2800792,Kiran Mens Wear,clothes,", Chennai"
13.0978027,80.2800614,Maa Laxmi Kids & Ladies Wear,clothes,", Chennai"
13.0976551,80.2800547,Kundan Mens Wear,clothes,", Chennai"
13.0973706,80.2800362,Mahadev Kids & Ladies Wear,clothes,", Chennai"
13.0971446,80.2800376,M. K. General Store,general,", Chennai"
13.0968521,80.2800238,Kool Kollection & Baby World,clothes,", Chennai"
13.0953329,80.2798813,K-Square Elite,clothes,", Chennai"
13.0951227,80.2806569,Ansar Stylish Tailors,tailor,", Chennai"
13.0984649,80.2834454,New Fashion Women's Wear,clothes,", Chennai"
13.0987179,80.2827714,S.B Tailor,tailor,", Chennai"
13.0923417,80.283007,Sri Nalvar Provision Store,convenience,", Chennai"
13.096165,80.2798658,Fashion Elite,clothes,", Chennai"
13.0960869,80.2798635,Lakshmi Provision Store,convenience,", Chennai"
13.0960577,80.2798635,New Smart Tailor,tailor,", Chennai"
13.0964413,80.2798739,Arihant Apparels,clothes,", Chennai"
13.0965853,80.2798827,Sundha Maa Enterprises,clothes,", Chennai"
13.0967075,80.2798891,Aashapura Garments,clothes,", Chennai"
13.0968948,80.2798985,Laxmi Fashion Jewellery,jewelry,", Chennai"
13.0970998,80.2799093,Kayra Ladies Wear,clothes,", Chennai"
13.0974165,80.2799297,New Nakoda Provision Store,convenience,", Chennai"
13.097803,80.2799511,New Designer,clothes,", Chennai"
13.0978423,80.2799521,Mahek Boutique,clothes,", Chennai"
13.0980883,80.2798967,Arun Ladies Tailor,tailor,", Chennai"
13.0981402,80.2799704,Kiran Kids & Ladies Wear,clothes,", Chennai"
13.0981911,80.2799783,K2 Mens Gallery,clothes,", Chennai"
13.0982382,80.2799813,Chamunda Mens Wear,clothes,", Chennai"
13.0983038,80.2799829,Fashion House,clothes,", Chennai"
13.0985622,80.2797764,Murthy Hair Dressers,hairdresser,", Chennai"
13.0945311,80.279606,Rajguru Collection,clothes,", Chennai"
13.0945951,80.2796197,Sri Balaji Provision Store,convenience,", Chennai"
13.0950214,80.2797118,Ramp,clothes,", Chennai"
13.0950556,80.2797171,Jhankar Kid's Kingdom,clothes,", Chennai"
13.0950934,80.2797251,Hare Krishna Fashion,clothes,", Chennai"
13.0952624,80.279761,Rich Look Kids Wear,clothes,", Chennai"
13.0957088,80.2798134,Deena Garments Tirupur Cotton Export Goods,clothes,", Chennai"
13.0959737,80.2796803,Raja Rajeswari Shop,stationery,", Chennai"
13.094533,80.2791549,Shubh Kids Wear,clothes,", Chennai"
13.0945634,80.279084,Ram Stores,convenience,", Chennai"
13.0948739,80.2789132,New Spain Men's Wear,clothes,", Chennai"
13.0950357,80.2789473,Sree Bhalaji Auto Workshop,motorcycle_repair,", Chennai"
13.0959873,80.279102,Shivaraj Tailor,tailor,", Chennai"
13.0962839,80.2790685,N.S.K Cycle Stores & Services,bicycle,", Chennai"
13.0965959,80.2791152,A.S Tailors,tailor,", Chennai"
13.0937431,80.282797,Geetex Tailors,tailor,", Chennai"
13.0942438,80.2828907,Lakshmi Provision Store,convenience,", Chennai"
13.0949663,80.2815991,Premier Tailors,tailor,", Chennai"
13.0927509,80.2798988,Sri Venkateswara Cycle Stores,motorcycle_repair,", Chennai"
13.0942011,80.2800496,Khushbu Collection,clothes,", Chennai"
13.1036879,80.2849528,Choices Your's Ladies,clothes,", Chennai"
13.1035599,80.2849263,The Sewing Woman,tailor,", Chennai"
13.1024344,80.2846562,Johnson Store,convenience,", Chennai"
13.1025597,80.2842207,Ganesh Store,convenience,", Chennai"
13.1032809,80.2843775,K.S. Tailor,tailor,", Chennai"
13.0960999,80.2807709,Shri Mateshawari Provision Store,convenience,", Chennai"
13.0961477,80.2807834,Sunvee Men's Wear,clothes,", Chennai"
13.0977424,80.2804681,Surplus Collections,clothes,", Chennai"
13.0975456,80.2804902,Murali Auto Shop,motorcycle_repair,", Chennai"
13.0974066,80.2805164,Angel Dresses,clothes,", Chennai"
13.0984417,80.2811234,Sree Kumran Ghee Stores,dairy,", Chennai"
13.0984836,80.2811802,Velmurugan Stores,convenience,", Chennai"
13.0914034,80.2813468,Kesari Maruthi Electricals,electrical,", Chennai"
13.09065,80.2814312,New York Tailors,tailor,", Chennai"
13.089668,80.2814386,Ashok Traders,clothes,", Chennai"
13.0895085,80.2814178,Rajasthan Electric Stores,electrical,", Chennai"
13.0886954,80.2819188,Kedharnath's,clothes,", Chennai"
13.0887835,80.2819396,Shree Sundha Men's Wear,clothes,", Chennai"
13.0888633,80.2819535,Noor Abdul Gaffoor & Sons,clothes,", Chennai"
13.0917482,80.2822886,Saraogi Traders,clothes,", Chennai"
13.0898185,80.2813282,Singhi Brothers,clothes,", Chennai"
13.0897895,80.2813218,Arbuda Agencies,clothes,", Chennai"
13.0890574,80.280385,Neelam Fancy Store,jewelry,", Chennai"
13.0892332,80.2798332,Amma Fashion Jewellers,jewelry,", Chennai"
13.0894354,80.2797721,Kohinoor Fancy Store,jewelry,", Chennai"
13.0894463,80.2797748,Sancheti Fancy Stores,jewelry,", Chennai"
13.0903109,80.2799106,Sri Ram Store,bag,", Chennai"
13.0915579,80.2799195,K.K. Fancy Store,jewelry,", Chennai"
13.0895765,80.2796854,J.P. Fancy Store,jewelry,", Chennai"
13.0903929,80.2798154,Sri Ambika Stores,party,", Chennai"
13.0894835,80.2790006,Habeeba Store,convenience,", Chennai"
13.0894988,80.2789901,Elegant Fashion Jewellery,jewelry,", Chennai"
13.0895862,80.2789679,New Bombay General Stores,wholesale,", Chennai"
13.0896834,80.2789915,Diamond Star,clothes,", Chennai"
13.0897334,80.2789982,Sringar Fashion Jewellery,jewelry,", Chennai"
13.0900301,80.279066,Pinky Fashion,clothes,", Chennai"
13.0900589,80.2790706,Radhe Krishna Lace House,clothes,", Chennai"
13.0901022,80.2790779,Sonal Jewellers Fashion Jewellery,jewelry,", Chennai"
13.0901951,80.2790942,Roop Rani Bridal Boutique,clothes,", Chennai"
13.0903441,80.2791264,Swarna Kammal Fashion Jewellery,jewelry,", Chennai"
13.0845816,80.2127237,Louis Phillipe,clothes,", Chennai"
13.0489751,80.1757012,Janaki stores,convenience,", Chennai"
12.9826304,80.2234668,Thilak Store,general,", Chennai"
13.0822518,80.2779956,Unnamed Clothing Shop,clothes,", Chennai"
13.0445689,80.2222111,SM Store,general,", Chennai"
13.0430125,80.222162,Ganapathy stores,general,", Chennai"
13.0440955,80.2254641,Velan hardware and paint shop,hardware,", Chennai"
12.9374466,80.2365086,Lingam stores,department_store,"Pillaiyar kovil street, mettukuppam, Thoraipakkam, chennai 600097, Chennai"
13.102783,80.279892,Chilei Show Room,clothes,", Chennai"
13.1031463,80.2798996,Sree Kamatchi Tailor,tailor,", Chennai"
13.1016105,80.2824021,Kasturi Tailors,tailor,", Chennai"
13.10022,80.2845039,Spotlight Fashion,clothes,", Chennai"
13.1002755,80.2841865,Mehar Wedding Gallery,clothes,", Chennai"
13.1002833,80.2841494,"True Fit ""G""",clothes,", Chennai"
13.1002932,80.2841042,Gelite Womens Gallery,clothes,", Chennai"
13.1008423,80.279924,Royal Mens and Boys Wear,clothes,", Chennai"
13.1019313,80.2799155,Satish Cycle Works & Stores,bicycle,", Chennai"
13.1020525,80.279782,Lakshmi Tailors & Boutique,tailor,", Chennai"
13.1014493,80.2832629,Style Man,clothes,", Chennai"
13.1014207,80.2833412,Bindhu Tailor,tailor,", Chennai"
12.8930104,80.1837785,Fancy Store,fashion_accessories,", Chennai"
13.1014696,80.2830744,Nambiar Stores,convenience,", Chennai"
13.0070377,80.2521406,Unnamed Clothing Shop,clothes,", Chennai"
13.0454575,80.2401451,Unnamed Clothing Shop,clothes,", Chennai"
13.0069663,80.2522145,Allen Solly,clothes,", Chennai"
13.0949872,80.2797213,Luminous,clothes,", Chennai"
13.0949292,80.2797113,nice collection,clothes,", Chennai"
13.0582446,80.2426199,Athreya Blouses,tailor,", Chennai"
13.0376958,80.2650748,Nalli,clothes,", Chennai"
13.0203481,80.1844663,Puma,clothes,", Chennai"
13.0666814,80.2301877,Spotter - Premium Protein and Supplement Shop Chennai,nutrition_supplements,"Nelson Manickam Road, Chennai"
13.1253844,80.2013595,Valarmathi store,grocery,", Chennai"
13.1256026,80.2016132,Sai fancy store,stationery,", Chennai"
13.1306555,80.2052,Ramesh electricals and hardware store,electrical,", Chennai"
13.1295276,80.2017644,Sivaram stores,supermarket,", Chennai"
13.0863674,80.23135,Blaze Clothing India Pvt ltd,clothes,"canal road, kilpauk garden colony,kilpauk, Chennai"
12.9905001,80.2349203,Photocopy shop,copyshop,", Chennai"
12.9578286,80.1418211,Saravana Stores Furniture,furniture,", Chennai"
12.9592141,80.1441557,The Chennai Silks,clothes,", Chennai"
13.0403852,80.2431525,Taneira Sarees,clothes,"Sir Thyagaraya Road, Chennai"
13.1261871,80.1530045,Naidu Hall,clothes,", Chennai"
13.1201668,80.1497723,Kaveri Textiles & Readymades,clothes,", Chennai"
12.9175922,80.1891176,Max,clothes,", Chennai"
12.8072653,80.2010436,Fresh Farms Meat shop,butcher,"Pudupakkam - siruseri street, Chennai"
12.8072632,80.2010268,Fresh Farms Meat shop,butcher,"Pudupakam - Sirucheri Road, Chennai"
13.0138333,80.1559622,Sri Therisaamy Vegetable Shop,greengrocer,", Chennai"
13.0138599,80.1559658,Varamugi Fashion Freaks,clothes,", Chennai"
12.9498632,80.1393233,Sketchers,clothes,", Chennai"
13.0650612,80.2291268,Al Azeem Fish Shop,fishing,"Basha Street, Chennai"
13.0697885,80.231194,Bharani Stores,department_store,"Arunachalan 2nd Lane, Chennai"
13.0706309,80.2317974,Archana Stores,department_store,"Vaidhanathan Street, Chennai"
12.9207595,80.1969276,Ganesh Store,copyshop,", Chennai"
12.9207155,80.1969143,Singapore Shoppe,department_store,", Chennai"
13.0700086,80.2240616,Pantaloons,clothes,"Nelson Manickam Road, Chennai"
13.0469473,80.1991432,Fashions Mens And Women's Wear,clothes,", Chennai"
12.9914324,80.2191113,Westside,clothes,", Chennai"
12.9117854,80.1919188,Fruit Shop,agrarian,", Chennai"
13.0924016,80.2612406,Senthil Nadar Stores,convenience,", Chennai"
13.0922834,80.2603841,Balaji Batter Shop,convenience,", Chennai"
13.0923191,80.2603812,Muthurajan Stores,convenience,", Chennai"
13.0447477,80.2685273,Blackberry,clothes,", Chennai"
12.9147295,80.1920889,Garlic shop,grocery,", Chennai"
12.9147121,80.192085,Dry Fruit Shop,grocery,", Chennai"
12.886231,80.1886059,Sri Murugan Store,grocery,", Chennai"
13.0701874,80.1825901,Bosch outlet,appliance,", Chennai"
12.8943818,80.1831094,Malliga Mobile Sticker Shop,mobile_phone,", Chennai"
12.9142393,80.1920082,Balaji Vegetables and Fruits Shop,agrarian,", Chennai"
12.9140349,80.1918987,Bismillah Chicken and Mutton Shop,butcher,", Chennai"
12.8944141,80.183124,S.M.Herbal Shop,herbalist,", Chennai"
13.028285,80.169728,Trends,clothes,", Chennai"
13.0149568,80.2296702,Venus win tailor,tailor,", Chennai"
13.014293,80.231341,New Srinagar shoppee,general,", Chennai"
13.0134394,80.2311952,GN vegetable shop,greengrocer,", Chennai"
13.0128403,80.2311696,New Arokya Provision store,general,", Chennai"
13.0125596,80.2310504,Syed store,general,", Chennai"
12.9840577,80.1667282,Rare Planet,clothes,", Chennai"
12.995274,80.2705298,Annai Velankanni Shrine Candle Shop,candles,", Chennai"
13.03792,80.2680537,Jodha Couture,clothes,"Royapetta High Road, Chennai"
12.9579404,80.1444731,Reliance Trends,clothes,", Chennai"
12.9814099,80.1885058,Reena's fashions,tailor,", Chennai"
12.9811273,80.1884887,Radha Silk Emporium,clothes,", Chennai"
13.0662113,80.2079193,Shopping Complex,department_store,", Chennai"
13.0621474,80.2449151,Reebok,clothes,", Chennai"
13.0848556,80.2059796,Santosh Super Stores,supermarket,", Chennai"
13.1318907,80.1693638,Reliance Smart Superstore,supermarket,", Chennai"
13.0869975,80.1930141,Fashion Look,clothes,", Chennai"
13.087008,80.1928678,Waves,clothes,", Chennai"
12.9810811,80.1882353,Coorg Coffee Store,coffee,", Chennai"
12.9817426,80.1882663,ambika stores,convenience,", Chennai"
13.1193059,80.1502148,Jai Sri Krishnar Silks,clothes,", Chennai"
12.9714451,80.1911616,Vegetable Shop,greengrocer,", Chennai"
13.0652489,80.2209472,XY Wardrobe,clothes,", Chennai"
12.981564,80.188249,Jwellery store,pawnbroker,", Chennai"
12.9846078,80.1885626,Salam stores,hardware,", Chennai"
12.9254188,80.1073349,Sharptronics Store,electronics,", Chennai"
13.0653028,80.2203013,Adarsh Stores,general,", Chennai"
13.0289734,80.2475408,Aavin Milk Shop,dairy,", Chennai"
12.9280822,80.1274145,Sastha Organic Food Store,supermarket,", Chennai"
12.9282623,80.1161953,Giriyas Shops,trade,", Chennai"
12.9259945,80.112022,Raja Stores & furniture Shop,furniture,", Chennai"
12.9281738,80.116417,Viveks Shops,trade,", Chennai"
12.9280326,80.1173328,R Trends,clothes,", Chennai"
13.0724043,80.2306064,Ration Shop,convenience,", Chennai"
13.0663574,80.2193874,Velammal Store,supermarket,", Chennai"
12.9253571,80.1101898,Sathya Electronics Store,electronics,", Chennai"
12.9256526,80.1013038,Green Fresh Fruit Shop,greengrocer,", Chennai"
12.9557797,80.1434105,Saravana Stores,supermarket,"Grand Southern Trunk Road, Chennai"
12.989517,80.2416551,Tea shop,tea,", Chennai"
12.9529519,80.1424701,Railway Ticket Issuing Shop,kiosk,", Chennai"
12.9541079,80.2600365,Bai's Mutton Chicken shop Awesome fresh mutton,butcher,", Chennai"
12.9257224,80.1045864,Government TUCS Ration Shop,department_store,", Chennai"
12.9258232,80.1030562,SR raja cement & steel store,hardware,", Chennai"
12.9258078,80.1028455,Nellai Fruit store,greengrocer,", Chennai"
13.1993774,80.1862543,Ration Shop,convenience,", Chennai"
13.1192807,80.1395319,Sri Saravana Stores,convenience,", Chennai"
13.1005226,80.1902013,Saravana Stores Padi,mall,", Chennai"
13.0758051,80.2427,Tackle Shop,rental,", Chennai"
12.9845669,80.2617436,Magheshwari Oil Store,grocery,", Chennai"
12.9849092,80.2614437,Lingeshwar Gift & Stationary Shop,gift,", Chennai"
12.9850882,80.2607855,Jothi Auto Works Two Wheeler Repair Shop,motorcycle_repair,"West Mada Street, Chennai"
12.9843245,80.2606903,royal stores,department_store,"West Mada Street, Chennai"
12.9722007,80.1285056,Periyandavar stores,supermarket,", Chennai"
13.1201289,80.1497603,Kaveri Textiles Readymades and Gold House,clothes,", Chennai"
13.1192125,80.1500382,Paramount,clothes,", Chennai"
12.9704755,80.1904059,Saravana Stores,furniture,", Chennai"
13.0371519,80.1954514,Ration Shop,convenience,", Chennai"
12.9204105,80.1223248,Stationery Shop,stationery,", Chennai"
13.0616354,80.2627797,The Old Curiosity Shop,antiques,", Chennai"
12.8927707,80.1839686,Timber Shop,timber,", Chennai"
13.0401271,80.2314482,Saravana Stores Thanga Nagai Maligai,jewelry,", Chennai"
13.0404609,80.2312251,Saravana Stores Elite Diamonds,jewelry,"Duraiswamy Road, Chennai"
13.04046,80.2309652,Saravana Stores Elite Gold,jewelry,", Chennai"
13.0414889,80.2318038,Saravana Stores The Legend,department_store,", Chennai"
13.0413103,80.2318894,Jeyachandran Textiles,clothes,"North Usman Road, Chennai"
13.0412357,80.231734,RmKV Wedding Silks,clothes,"North Usman Road, Chennai"
13.0404059,80.2325218,Kumaran Silks,clothes,", Chennai"
13.0399723,80.23193,Sri Kumaran Stores,clothes,"South Usman Road, t nagar"
12.9617009,80.2376652,Prashant Stores,grocery,", Chennai"
12.9598619,80.240538,Suyambulingam Fruits and Vegetables shop,greengrocer,", Chennai"
13.0959573,80.2793964,Unnamed Clothing Shop,tailor,", Chennai"
13.0665959,80.2301727,Spotter - Premium Protein and Supplement Shop Chennai,nutrition_supplements,", Chennai"
13.1969158,80.1800096,Revati store,supermarket,", Chennai"
