lat,lon,name,type,address
13.0858001,80.2759991,City Home,hotel,", Chennai"
13.0835798,80.2764119,Hotel Sakthi,hotel,", Chennai"
13.0886278,80.283533,Hotel Rolex,hotel,", Chennai"
13.0900648,80.281576,The National Lodge,hotel,", Chennai"
13.0885623,80.2808098,S.S.P. Guest House,hotel,", Chennai"
13.0915345,80.2754551,Itta Lodge,hotel,", Chennai"
13.0836026,80.2783586,Hotel GMT Centre,hotel,", Chennai"
13.0835703,80.2782747,Sneha Guest House,hotel,", Chennai"
13.1048856,80.2847366,Royal Guest House,guest_house,", Chennai"
13.1047787,80.284735,Sakthi Guest House,guest_house,", Chennai"
13.0943474,80.2844119,Jayanthi Mansion,hotel,", Chennai"
13.1001494,80.2842323,Le Parrys Hotel,hotel,", Chennai"
12.8424043,80.1525247,Guest house,guest_house,", Chennai"
